time,ACCU_VOLTAGE___min,SHUNT___current,SHUNT___current_counter
25.936,3.92,219.96,4.0
25.94,3.92,221.1,4.0
25.944,3.92,219.28,4.0
25.948,3.92,221.82,4.0
25.952,3.92,227.0,4.0
25.956,3.92,225.02,4.0
25.96,3.92,219.4,4.0
25.964,3.92,223.56,4.0
25.968,3.92,217.8,4.0
25.972,3.92,222.56,4.0
25.976,3.92,225.4,4.0
25.98,3.92,221.0,4.0
25.984,3.92,219.96,4.0
25.988,3.92,208.24,4.0
25.992,3.92,212.04,4.0
25.996,3.92,213.1,4.0
26.0,3.92,218.0,4.0
26.004,3.92,221.92,4.0
26.008,3.92,215.28,4.0
26.012,3.92,220.64,4.0
26.016,3.92,219.16,4.0
26.02,3.92,206.4,4.0
26.024,3.92,212.92,4.0
26.028,3.92,214.86,4.0
26.032,3.92,228.44,4.0
26.036,3.92,219.52,4.0
26.04,3.92,214.6,4.0
26.044,3.92,211.66,4.0
26.048,3.92,216.32,4.0
26.052,3.92,209.86,4.0
26.056,3.92,212.76,4.0
26.06,3.92,210.1,4.0
26.064,3.92,225.68,4.0
26.068,3.92,234.0,4.0
26.072,3.92,233.36,4.0
26.076,3.92,267.72,4.0
26.08,3.92,307.0,4.0
26.084,3.92,345.68,4.0
26.088,3.92,365.0,4.0
26.092,3.92,415.76,4.0
26.096,3.92,561.96,4.0
26.1,3.92,735.5,4.0
26.104,3.92,829.84,4.0
26.108,3.92,862.18,4.0
26.112,3.92,886.6,4.0
26.116,3.92,915.58,4.0
26.12,3.92,940.0,4.0
26.124,3.92,954.52,4.0
26.128,3.92,981.16,4.0
26.132,3.92,975.8,4.0
26.136,3.92,1003.08,4.0
26.14,3.92,1028.5,4.0
26.144,3.92,1028.08,4.0
26.148,3.92,1046.72,4.0
26.152,3.92,1028.64,4.0
26.156,3.92,1029.52,4.0
26.16,3.92,999.0,4.0
26.164,3.92,977.06,4.0
26.168,3.92,950.0,4.0
26.172,3.92,955.74,4.0
26.176,3.92,991.48,4.0
26.18,3.92,998.9,4.0
26.184,3.92,1032.72,4.0
26.188,3.92,1017.04,4.0
26.192,3.92,1003.2,4.0
26.196,3.92,1032.7,4.0
26.2,3.92,1067.0,4.0
26.204,3.92,1067.0,4.0
26.208,3.92,1039.16,4.0
26.212,3.92,1088.76,4.0
26.216,3.92,1114.08,4.0
26.22,3.92,1116.0,4.0
26.224,3.92,1120.4,4.0
26.228,3.92,1165.72,4.0
26.232,3.92,1173.0,4.0
26.236,3.92,1219.74,4.0
26.24,3.92,1214.8,4.0
26.244,3.92,1264.82,4.0
26.248,3.92,1286.84,4.0
26.252,3.92,1292.7,4.0
26.256,3.92,1292.56,4.0
26.26,3.92,1287.1,4.0
26.264,3.92,1289.08,4.0
26.268,3.92,1283.08,4.0
26.272,3.92,1306.52,4.0
26.276,3.92,1305.88,4.0
26.28,3.92,1324.8,4.0
26.284,3.92,1348.64,4.0
26.288,3.92,1360.4,4.0
26.292,3.92,1353.5,4.0
26.296,3.92,1335.76,4.0
26.3,3.92,1337.0,4.0
26.304,3.92,1348.8,4.0
26.308,3.92,1359.98,4.0
26.312,3.92,1343.68,4.0
26.316,3.92,1332.06,4.0
26.32,3.92,1355.0,4.0
26.324,3.92,1361.88,4.0
26.328,3.92,1365.76,4.0
26.332,3.92,1355.22,4.0
26.336,3.92,1376.04,4.0
26.34,3.92,1380.6,4.0
26.344,3.92,1396.84,4.0
26.348,3.92,1398.74,4.0
26.352,3.92,1397.76,4.0
26.356,3.92,1401.84,4.0
26.36,3.92,1423.8,4.0
26.364,3.92,1448.94,4.0
26.368,3.92,1476.0,4.0
26.372,3.92,1476.28,4.0
26.376,3.92,1480.28,4.0
26.38,3.92,1497.2,4.0
26.384,3.92,1502.52,4.0
26.388,3.92,1545.76,4.0
26.392,3.92,1590.44,4.0
26.396,3.92,1625.08,4.0
26.4,3.92,1629.0,4.0
26.404,3.92,1661.34,4.0
26.408,3.92,1658.16,4.0
26.412,3.92,1698.42,4.0
26.416,3.92,1664.2,4.0
26.42,3.92,1720.4,4.0
26.424,3.92,1725.24,4.0
26.428,3.92,1754.24,4.0
26.432,3.92,1709.44,4.0
26.436,3.92,1731.98,4.0
26.44,3.92,1746.2,4.0
26.444,3.92,1768.28,4.0
26.448,3.92,1743.6,4.0
26.452,3.92,1748.8,4.0
26.456,3.92,1771.28,4.0
26.46,3.92,1805.3,4.0
26.464,3.92,1785.04,4.0
26.468,3.92,1764.72,4.0
26.472,3.92,1760.08,4.0
26.476,3.92,1783.18,4.0
26.48,3.92,1797.4,4.0
26.484,3.92,1784.82,4.0
26.488,3.92,1776.0,4.0
26.492,3.92,1784.64,4.0
26.496,3.92,1801.88,4.0
26.5,3.92,1811.0,4.0
26.504,3.92,1823.48,4.04
26.508,3.92,1834.24,4.08
26.512,3.92,1824.84,4.12
26.516,3.92,1825.4,4.16
26.52,3.92,1834.2,4.2
26.524,3.92,1840.26,4.24
26.528,3.92,1853.76,4.28
26.532,3.92,1849.02,4.32
26.536,3.92,1854.84,4.36
26.54,3.92,1870.2,4.4
26.544,3.92,1883.92,4.44
26.548,3.92,1876.0,4.48
26.552,3.92,1867.36,4.52
26.556,3.92,1840.22,4.56
26.56,3.92,1837.8,4.6
26.564,3.92,1820.68,4.64
26.568,3.92,1812.04,4.68
26.572,3.92,1862.86,4.72
26.576,3.92,1823.68,4.76
26.58,3.92,1858.0,4.8
26.584,3.92,1852.8,4.84
26.588,3.92,1793.0,4.88
26.592,3.92,1794.44,4.92
26.596,3.92,1828.64,4.96
26.6,3.92,1811.0,5.0
26.604,3.92,1832.56,5.0
26.608,3.92,1816.68,5.0
26.612,3.92,1793.44,5.0
26.616,3.92,1723.0,5.0
26.62,3.92,1742.2,5.0
26.624,3.92,1750.28,5.0
26.628,3.92,1773.36,5.0
26.632,3.92,1756.84,5.0
26.636,3.92,1724.3,5.0
26.64,3.92,1709.2,5.0
26.644,3.92,1692.18,5.0
26.648,3.92,1684.96,5.0
26.652,3.92,1699.54,5.0
26.656,3.92,1666.84,5.0
26.66,3.92,1639.4,5.0
26.664,3.92,1679.56,5.0
26.668,3.92,1685.16,5.0
26.672,3.92,1689.16,5.0
26.676,3.92,1696.62,5.0
26.68,3.92,1712.6,5.0
26.684,3.92,1725.9,5.0
26.688,3.92,1701.12,5.0
26.692,3.92,1680.0,5.0
26.696,3.92,1722.64,5.0
26.7,3.92,1744.5,5.0
26.704,3.92,1727.0,5.0
26.708,3.92,1721.48,5.0
26.712,3.92,1725.12,5.0
26.716,3.92,1738.0,5.0
26.72,3.92,1743.6,5.0
26.724,3.92,1718.56,5.0
26.728,3.92,1664.0,5.0
26.732,3.92,1644.96,5.0
26.736,3.92,1611.84,5.0
26.74,3.92,1617.6,5.0
26.744,3.92,1612.0,5.0
26.748,3.92,1597.7,5.0
26.752,3.92,1560.36,5.0
26.756,3.92,1563.52,5.0
26.76,3.92,1524.6,5.0
26.764,3.92,1478.6,5.0
26.768,3.92,1495.0,5.0
26.772,3.92,1485.48,5.0
26.776,3.92,1426.52,5.0
26.78,3.92,1422.4,5.0
26.784,3.92,1414.84,5.0
26.788,3.92,1391.92,5.0
26.792,3.92,1420.72,5.0
26.796,3.92,1389.7,5.0
26.8,3.92,1375.0,5.0
26.804,3.92,1370.1,5.0
26.808,3.92,1402.64,5.0
26.812,3.92,1408.7,5.0
26.816,3.92,1388.76,5.0
26.82,3.92,1375.3,5.0
26.824,3.92,1341.44,5.0
26.828,3.92,1344.74,5.0
26.832,3.92,1290.56,5.0
26.836,3.92,1300.5,5.0
26.84,3.92,1349.8,5.0
26.844,3.92,1332.14,5.0
26.848,3.92,1335.4,5.0
26.852,3.92,1324.94,5.0
26.856,3.92,1225.68,5.0
26.86,3.92,1210.0,5.0
26.864,3.92,1225.8,5.0
26.868,3.92,1229.66,5.0
26.872,3.92,1232.56,5.0
26.876,3.92,1260.04,5.0
26.88,3.92,1261.6,5.0
26.884,3.92,1260.7,5.0
26.888,3.92,1286.6,5.0
26.892,3.92,1296.6,5.0
26.896,3.92,1286.8,5.0
26.9,3.92,1287.5,5.0
26.904,3.92,1290.6,5.0
26.908,3.92,1286.62,5.0
26.912,3.92,1288.08,5.0
26.916,3.92,1302.5,5.0
26.92,3.92,1314.6,5.0
26.924,3.92,1301.88,5.0
26.928,3.92,1290.96,5.0
26.932,3.92,1299.02,5.0
26.936,3.92,1294.6,5.0
26.94,3.92,1285.2,5.0
26.944,3.92,1295.84,5.0
26.948,3.92,1288.64,5.0
26.952,3.92,1259.84,5.0
26.956,3.92,1243.1,5.0
26.96,3.92,1206.8,5.0
26.964,3.92,1196.06,5.0
26.968,3.92,1161.0,5.0
26.972,3.92,1119.0,5.0
26.976,3.92,1118.4,5.0
26.98,3.92,1107.8,5.0
26.984,3.92,1052.88,5.0
26.988,3.92,1062.76,5.0
26.992,3.92,1059.0,5.0
26.996,3.92,1059.28,5.0
27.0,3.92,1073.0,5.0
27.004,3.92,1041.64,5.0
27.008,3.92,1064.04,5.0
27.012,3.92,1078.16,5.0
27.016,3.92,1102.92,5.0
27.02,3.92,1080.7,5.0
27.024,3.92,1072.72,5.0
27.028,3.92,1072.86,5.0
27.032,3.92,1068.8,5.0
27.036,3.92,1093.42,5.0
27.04,3.92,1113.4,5.0
27.044,3.92,1076.44,5.0
27.048,3.92,1033.08,5.0
27.052,3.92,1004.5,5.0
27.056,3.92,1005.92,5.0
27.06,3.92,984.5,5.0
27.064,3.92,967.88,5.0
27.068,3.92,971.6,5.0
27.072,3.92,944.28,5.0
27.076,3.92,876.16,5.0
27.08,3.92,837.8,5.0
27.084,3.92,805.16,5.0
27.088,3.92,761.48,5.0
27.092,3.92,741.38,5.0
27.096,3.92,749.88,5.0
27.1,3.92,730.5,5.0
27.104,3.92,702.48,5.0
27.108,3.92,703.92,5.0
27.112,3.92,684.32,5.0
27.116,3.92,653.8,5.0
27.12,3.92,649.2,5.0
27.124,3.92,625.92,5.0
27.128,3.92,578.52,5.0
27.132,3.92,545.92,5.0
27.136,3.92,483.24,5.0
27.14,3.92,417.2,5.0
27.144,3.92,362.32,5.0
27.148,3.92,336.62,5.0
27.152,3.92,323.64,5.0
27.156,3.92,308.82,5.0
27.16,3.92,294.8,5.0
27.164,3.92,292.78,5.0
27.168,3.92,267.88,5.0
27.172,3.92,262.28,5.0
27.176,3.92,262.92,5.0
27.18,3.92,255.1,5.0
27.184,3.92,255.84,5.0
27.188,3.92,254.6,5.0
27.192,3.92,264.2,5.0
27.196,3.92,268.98,5.0
27.2,3.92,268.0,5.0
27.204,3.92,268.0,5.0
27.208,3.92,263.2,5.0
27.212,3.92,264.88,5.0
27.216,3.92,264.08,5.0
27.22,3.92,259.5,5.0
27.224,3.92,259.0,5.0
27.228,3.92,265.88,5.0
27.232,3.92,269.52,5.0
27.236,3.92,273.28,5.0
27.24,3.92,266.0,5.0
27.244,3.92,268.68,5.0
27.248,3.92,270.0,5.0
27.252,3.92,265.56,5.0
27.256,3.92,268.32,5.0
27.26,3.92,266.5,5.0
27.264,3.92,260.92,5.0
27.268,3.92,264.28,5.0
27.272,3.92,259.96,5.0
27.276,3.92,247.32,5.0
27.28,3.92,222.2,5.0
27.284,3.92,196.24,5.0
27.288,3.92,153.96,5.0
27.292,3.92,110.72,5.0
27.296,3.92,77.8,5.0
27.3,3.92,49.5,5.0
27.304,3.92,26.0,5.0
27.308,3.92,-7.7,5.0
27.312,3.92,-57.08,5.0
27.316,3.92,-109.58,5.0
27.32,3.92,-163.2,5.0
27.324,3.92,-207.84,5.0
27.328,3.92,-232.68,5.0
27.332,3.92,-272.64,5.0
27.336,3.92,-311.0,5.0
27.34,3.92,-340.6,5.0
27.344,3.92,-379.52,5.0
27.348,3.92,-414.66,5.0
27.352,3.92,-452.44,5.0
27.356,3.92,-484.58,5.0
27.36,3.92,-525.0,5.0
27.364,3.92,-576.34,5.0
27.368,3.92,-627.36,5.0
27.372,3.92,-633.1,5.0
27.376,3.92,-695.48,5.0
27.38,3.92,-745.0,5.0
27.384,3.92,-765.08,5.0
27.388,3.92,-791.46,5.0
27.392,3.92,-831.52,5.0
27.396,3.92,-868.68,5.0
27.4,3.92,-902.0,5.0
27.404,3.92,-939.24,5.0
27.408,3.92,-1019.68,5.0
27.412,3.92,-1072.82,5.0
27.416,3.92,-1083.36,5.0
27.42,3.92,-1129.9,5.0
27.424,3.92,-1164.04,5.0
27.428,3.92,-1168.0,5.0
27.432,3.92,-1176.4,5.0
27.436,3.92,-1220.64,5.0
27.44,3.92,-1230.0,5.0
27.444,3.92,-1244.04,5.0
27.448,3.92,-1248.76,5.0
27.452,3.92,-1260.1,5.0
27.456,3.92,-1251.76,5.0
27.46,3.92,-1266.6,5.0
27.464,3.92,-1251.88,5.0
27.468,3.92,-1217.24,5.0
27.472,3.92,-1181.96,5.0
27.476,3.92,-1142.34,5.0
27.48,3.92,-1107.4,5.0
27.484,3.92,-592.14,5.0
27.488,3.92,-113.2,5.0
27.492,3.92,28.3,5.0
27.496,3.92,72.0,5.0
27.5,3.92,92.5,5.0
27.504,3.92,74.12,5.0
27.508,3.92,-15.38,5.0
27.512,3.92,-84.2,5.0
27.516,3.92,-63.62,5.0
27.52,3.92,16.0,5.0
27.524,3.92,58.0,5.0
27.528,3.92,69.88,5.0
27.532,3.92,101.54,5.0
27.536,3.92,125.84,5.0
27.54,3.92,140.6,5.0
27.544,3.92,160.48,5.0
27.548,3.92,175.64,5.0
27.552,3.92,186.0,5.0
27.556,3.92,189.3,5.0
27.56,3.92,198.6,5.0
27.564,3.92,191.16,5.0
27.568,3.92,202.76,5.0
27.572,3.92,212.7,5.0
27.576,3.92,217.6,5.0
27.58,3.92,223.1,5.0
27.584,3.92,233.32,5.0
27.588,3.92,237.0,5.0
27.592,3.92,236.64,5.0
27.596,3.92,228.0,5.0
27.6,3.92,228.0,5.0
27.604,3.92,228.98,5.0
27.608,3.92,235.72,5.0
27.612,3.92,220.02,5.0
27.616,3.92,219.0,5.0
27.62,3.92,226.2,5.0
27.624,3.92,233.16,5.0
27.628,3.92,240.88,5.0
27.632,3.92,242.0,5.0
27.636,3.92,252.66,5.0
27.64,3.92,267.8,5.0
27.644,3.92,285.04,5.0
27.648,3.92,311.04,5.0
27.652,3.92,318.0,5.0
27.656,3.92,337.44,5.0
27.66,3.92,373.0,5.0
27.664,3.92,412.88,5.0
27.668,3.92,462.96,5.0
27.672,3.92,498.0,5.0
27.676,3.92,575.82,5.0
27.68,3.92,650.4,5.0
27.684,3.92,717.82,5.0
27.688,3.92,765.56,5.0
27.692,3.92,815.34,5.0
27.696,3.92,887.0,5.0
27.7,3.92,963.5,5.0
27.704,3.92,1058.72,5.0
27.708,3.92,1119.38,5.0
27.712,3.92,1138.16,5.0
27.716,3.92,1192.34,5.0
27.72,3.92,1243.8,5.0
27.724,3.92,1277.18,5.0
27.728,3.92,1312.12,5.0
27.732,3.92,1316.18,5.0
27.736,3.92,1348.4,5.0
27.74,3.92,1369.7,5.0
27.744,3.92,1339.04,5.0
27.748,3.92,1314.96,5.0
27.752,3.92,1315.36,5.0
27.756,3.92,1334.58,5.0
27.76,3.92,1364.6,5.0
27.764,3.92,1368.4,5.0
27.768,3.92,1391.08,5.0
27.772,3.92,1381.14,5.0
27.776,3.92,1385.72,5.0
27.78,3.92,1412.1,5.0
27.784,3.92,1407.68,5.0
27.788,3.92,1451.08,5.0
27.792,3.92,1470.04,5.0
27.796,3.92,1520.18,5.0
27.8,3.92,1578.0,5.0
27.804,3.92,1598.58,5.04
27.808,3.92,1621.08,5.08
27.812,3.92,1664.3,5.12
27.816,3.92,1728.64,5.16
27.82,3.92,1751.1,5.2
27.824,3.92,1781.16,5.24
27.828,3.92,1778.12,5.28
27.832,3.92,1770.28,5.32
27.836,3.92,1799.34,5.36
27.84,3.92,1820.4,5.4
27.844,3.92,1824.78,5.44
27.848,3.92,1811.32,5.48
27.852,3.92,1788.5,5.52
27.856,3.92,1812.96,5.56
27.86,3.92,1825.0,5.6
27.864,3.92,1798.48,5.64
27.868,3.92,1807.12,5.68
27.872,3.92,1833.36,5.72
27.876,3.92,1863.08,5.76
27.88,3.92,1859.2,5.8
27.884,3.92,1844.52,5.84
27.888,3.92,1842.0,5.88
27.892,3.92,1854.42,5.92
27.896,3.92,1866.56,5.96
27.9,3.92,1861.0,6.0
27.904,3.92,1860.24,6.0
27.908,3.92,1859.18,6.0
27.912,3.92,1862.76,6.0
27.916,3.92,1868.5,6.0
27.92,3.92,1866.4,6.0
27.924,3.92,1890.7,6.0
27.928,3.92,1891.72,6.0
27.932,3.92,1870.2,6.0
27.936,3.92,1858.92,6.0
27.94,3.92,1871.7,6.0
27.944,3.92,1899.56,6.0
27.948,3.92,1923.16,6.0
27.952,3.92,1930.2,6.0
27.956,3.92,1923.58,6.0
27.96,3.92,1949.4,6.0
27.964,3.92,1933.16,6.0
27.968,3.92,1937.88,6.0
27.972,3.92,1909.88,6.0
27.976,3.92,1907.8,6.0
27.98,3.92,1944.8,6.0
27.984,3.92,1958.12,6.0
27.988,3.92,1926.5,6.0
27.992,3.92,1948.92,6.0
27.996,3.92,1922.9,6.0
28.0,3.92,1918.0,6.0
28.004,3.92,1868.02,6.0
28.008,3.92,1898.68,6.0
28.012,3.92,1883.08,6.0
28.016,3.92,1870.04,6.0
28.02,3.92,1833.0,6.0
28.024,3.92,1824.6,6.0
28.028,3.92,1825.72,6.0
28.032,3.92,1862.96,6.0
28.036,3.92,1837.2,6.0
28.04,3.92,1861.2,6.0
28.044,3.92,1861.98,6.0
28.048,3.92,1837.96,6.0
28.052,3.92,1776.98,6.0
28.056,3.92,1742.16,6.0
28.06,3.92,1724.8,6.0
28.064,3.92,1730.88,6.0
28.068,3.92,1695.74,6.0
28.072,3.92,1683.32,6.0
28.076,3.92,1663.82,6.0
28.08,3.92,1641.8,6.0
28.084,3.92,1635.84,6.0
28.088,3.92,1643.96,6.0
28.092,3.92,1642.9,6.0
28.096,3.92,1615.2,6.0
28.1,3.92,1605.5,6.0
28.104,3.92,1627.48,6.0
28.108,3.92,1631.8,6.0
28.112,3.92,1621.0,6.0
28.116,3.92,1617.22,6.0
28.12,3.92,1621.2,6.0
28.124,3.92,1645.64,6.0
28.128,3.92,1646.44,6.0
28.132,3.92,1617.0,6.0
28.136,3.92,1619.24,6.0
28.14,3.92,1588.0,6.0
28.144,3.92,1504.0,6.0
28.148,3.92,1517.52,6.0
28.152,3.92,1564.4,6.0
28.156,3.92,1587.48,6.0
28.16,3.92,1567.4,6.0
28.164,3.92,1540.24,6.0
28.168,3.92,1555.0,6.0
28.172,3.92,1551.08,6.0
28.176,3.92,1527.48,6.0
28.18,3.92,1526.4,6.0
28.184,3.92,1484.68,6.0
28.188,3.92,1481.0,6.0
28.192,3.92,1483.12,6.0
28.196,3.92,1534.04,6.0
28.2,3.92,1536.0,6.0
28.204,3.92,1496.8,6.0
28.208,3.92,1496.0,6.0
28.212,3.92,1533.6,6.0
28.216,3.92,1510.24,6.0
28.22,3.92,1484.6,6.0
28.224,3.92,1513.68,6.0
28.228,3.92,1527.46,6.0
28.232,3.92,1540.76,6.0
28.236,3.92,1531.52,6.0
28.24,3.92,1529.0,6.0
28.244,3.92,1521.98,6.0
28.248,3.92,1540.52,6.0
28.252,3.92,1534.42,6.0
28.256,3.92,1542.96,6.0
28.26,3.92,1538.2,6.0
28.264,3.92,1538.08,6.0
28.268,3.92,1536.7,6.0
28.272,3.92,1528.6,6.0
28.276,3.92,1510.12,6.0
28.28,3.92,1499.2,6.0
28.284,3.92,1456.82,6.0
28.288,3.92,1421.96,6.0
28.292,3.92,1360.76,6.0
28.296,3.92,1313.56,6.0
28.3,3.92,1323.0,6.0
28.304,3.92,1331.0,6.0
28.308,3.92,1320.42,6.0
28.312,3.92,1257.4,6.0
28.316,3.92,1192.58,6.0
28.32,3.92,1176.8,6.0
28.324,3.92,1154.0,6.0
28.328,3.92,1152.2,6.0
28.332,3.92,1140.5,6.0
28.336,3.92,1129.44,6.0
28.34,3.92,1142.5,6.0
28.344,3.92,1146.0,6.0
28.348,3.92,1146.26,6.0
28.352,3.92,1128.28,6.0
28.356,3.92,1084.18,6.0
28.36,3.92,1142.0,6.0
28.364,3.92,1155.66,6.0
28.368,3.92,1149.8,6.0
28.372,3.92,1172.48,6.0
28.376,3.92,1155.2,6.0
28.38,3.92,1141.3,6.0
28.384,3.92,1135.96,6.0
28.388,3.92,1144.48,6.0
28.392,3.92,1103.72,6.0
28.396,3.92,1073.28,6.0
28.4,3.92,1087.0,6.0
28.404,3.92,1047.8,6.0
28.408,3.92,965.4,6.0
28.412,3.92,920.64,6.0
28.416,3.92,924.44,6.0
28.42,3.92,834.1,6.0
28.424,3.92,693.76,6.0
28.428,3.92,620.96,6.0
28.432,3.92,533.04,6.0
28.436,3.92,442.56,6.0
28.44,3.92,360.4,6.0
28.444,3.92,324.5,6.0
28.448,3.92,303.04,6.0
28.452,3.92,280.98,6.0
28.456,3.92,269.24,6.0
28.46,3.92,269.1,6.0
28.464,3.92,267.96,6.0
28.468,3.92,254.46,6.0
28.472,3.92,250.56,6.0
28.476,3.92,247.04,6.0
28.48,3.92,250.6,6.0
28.484,3.92,249.78,6.0
28.488,3.92,250.48,6.0
28.492,3.92,251.84,6.0
28.496,3.92,247.4,6.0
28.5,3.92,254.0,6.0
28.504,3.92,258.2,6.0
28.508,3.92,258.06,6.0
28.512,3.92,260.92,6.0
28.516,3.92,256.58,6.0
28.52,3.92,260.8,6.0
28.524,3.92,263.06,6.0
28.528,3.92,253.92,6.0
28.532,3.92,254.04,6.0
28.536,3.92,256.08,6.0
28.54,3.92,252.3,6.0
28.544,3.92,251.6,6.0
28.548,3.92,249.82,6.0
28.552,3.92,255.48,6.0
28.556,3.92,254.8,6.0
28.56,3.92,248.6,6.0
28.564,3.92,255.36,6.0
28.568,3.92,255.08,6.0
28.572,3.92,245.0,6.0
28.576,3.92,245.84,6.0
28.58,3.92,251.9,6.0
28.584,3.92,250.28,6.0
28.588,3.92,241.76,6.0
28.592,3.92,238.72,6.0
28.596,3.92,255.8,6.0
28.6,3.92,246.0,6.0
28.604,3.92,247.96,6.04
28.608,3.92,245.12,6.08
28.612,3.92,238.42,6.12
28.616,3.92,234.32,6.16
28.62,3.92,257.4,6.2
28.624,3.92,253.84,6.24
28.628,3.92,253.0,6.28
28.632,3.92,247.12,6.32
28.636,3.92,245.18,6.36
28.64,3.92,239.4,6.4
28.644,3.92,238.78,6.44
28.648,3.92,235.2,6.48
28.652,3.92,236.22,6.52
28.656,3.92,249.96,6.56
28.66,3.92,243.8,6.6
28.664,3.92,240.36,6.64
28.668,3.92,240.34,6.68
28.672,3.92,247.04,6.72
28.676,3.92,246.66,6.76
28.68,3.92,244.6,6.8
28.684,3.92,249.64,6.84
28.688,3.92,250.76,6.88
28.692,3.92,244.14,6.92
28.696,3.92,245.2,6.96
28.7,3.92,243.5,7.0
28.704,3.92,238.92,7.0
28.708,3.92,243.3,7.0
28.712,3.92,243.36,7.0
28.716,3.92,236.64,7.0
28.72,3.92,236.8,7.0
28.724,3.92,244.0,7.0
28.728,3.92,243.64,7.0
28.732,3.92,242.66,7.0
28.736,3.92,244.24,7.0
28.74,3.92,245.4,7.0
28.744,3.92,240.08,7.0
28.748,3.92,244.1,7.0
28.752,3.92,233.24,7.0
28.756,3.92,232.9,7.0
28.76,3.92,232.8,7.0
28.764,3.92,243.68,7.0
28.768,3.92,226.72,7.0
28.772,3.92,240.02,7.0
28.776,3.92,233.88,7.0
28.78,3.92,234.2,7.0
28.784,3.92,245.0,7.0
28.788,3.92,243.92,7.0
28.792,3.92,227.24,7.0
28.796,3.92,233.24,7.0
28.8,3.92,245.0,7.0
28.804,3.92,237.16,7.0
28.808,3.92,237.96,7.0
28.812,3.92,227.66,7.0
28.816,3.92,238.96,7.0
28.82,3.92,238.2,7.0
28.824,3.92,238.0,7.0
28.828,3.92,233.7,7.0
28.832,3.92,227.12,7.0
28.836,3.92,230.92,7.0
28.84,3.92,237.6,7.0
28.844,3.92,239.0,7.0
28.848,3.92,239.76,7.0
28.852,3.92,228.16,7.0
28.856,3.92,231.92,7.0
28.86,3.92,223.8,7.0
28.864,3.92,216.96,7.0
28.868,3.92,198.18,7.0
28.872,3.92,170.44,7.0
28.876,3.92,160.0,7.0
28.88,3.92,126.4,7.0
28.884,3.92,91.82,7.0
28.888,3.92,57.8,7.0
28.892,3.92,8.3,7.0
28.896,3.92,-46.12,7.0
28.9,3.92,-103.5,7.0
28.904,3.92,-134.0,7.0
28.908,3.92,-158.38,7.0
28.912,3.92,-202.4,7.0
28.916,3.92,-243.84,7.0
28.92,3.92,-284.8,7.0
28.924,3.92,-315.06,7.0
28.928,3.92,-347.72,7.0
28.932,3.92,-388.12,7.0
28.936,3.92,-437.8,7.0
28.94,3.92,-473.5,7.0
28.944,3.92,-546.44,7.0
28.948,3.92,-589.58,7.0
28.952,3.92,-641.84,7.0
28.956,3.92,-730.0,7.0
28.96,3.92,-738.4,7.0
28.964,3.92,-786.22,7.0
28.968,3.92,-851.0,7.0
28.972,3.92,-854.08,7.0
28.976,3.92,-873.24,7.0
28.98,3.92,-808.6,7.0
28.984,3.92,-193.48,7.0
28.988,3.92,11.0,7.0
28.992,3.92,59.88,7.0
28.996,3.92,101.9,7.0
29.0,3.92,-50.0,7.0
29.004,3.92,-529.22,7.0
29.008,3.92,-830.84,7.0
29.012,3.92,-308.14,7.0
29.016,3.92,-129.56,7.0
29.02,3.92,-117.0,7.0
29.024,3.92,7.08,7.0
29.028,3.92,110.0,7.0
29.032,3.92,124.0,7.0
29.036,3.92,175.66,7.0
29.04,3.92,186.2,7.0
29.044,3.92,196.92,7.0
29.048,3.92,169.6,7.0
29.052,3.92,160.0,7.0
29.056,3.92,152.8,7.0
29.06,3.92,166.8,7.0
29.064,3.92,198.48,7.0
29.068,3.92,209.34,7.0
29.072,3.92,209.0,7.0
29.076,3.92,204.66,7.0
29.08,3.92,199.0,7.0
29.084,3.92,195.84,7.0
29.088,3.92,195.0,7.0
29.092,3.92,195.54,7.0
29.096,3.92,196.0,7.0
29.1,3.92,195.5,7.0
29.104,3.92,202.68,7.0
29.108,3.92,207.78,7.0
29.112,3.92,207.52,7.0
29.116,3.92,205.28,7.0
29.12,3.92,196.0,7.0
29.124,3.92,199.04,7.0
29.128,3.92,204.36,7.0
29.132,3.92,206.36,7.0
29.136,3.92,209.0,7.0
29.14,3.92,206.9,7.0
29.144,3.92,204.8,7.0
29.148,3.92,213.04,7.0
29.152,3.92,215.28,7.0
29.156,3.92,212.34,7.0
29.16,3.92,209.2,7.0
29.164,3.92,206.18,7.0
29.168,3.92,208.44,7.0
29.172,3.92,215.58,7.0
29.176,3.92,213.24,7.0
29.18,3.92,214.3,7.0
29.184,3.92,207.68,7.0
29.188,3.92,204.42,7.0
29.192,3.92,211.16,7.0
29.196,3.92,215.08,7.0
29.2,3.92,219.0,7.0
29.204,3.92,220.96,7.0
29.208,3.92,196.04,7.0
29.212,3.92,215.68,7.0
29.216,3.92,220.68,7.0
29.22,3.92,221.0,7.0
29.224,3.92,215.72,7.0
29.228,3.92,208.98,7.0
29.232,3.92,208.0,7.0
29.236,3.92,211.28,7.0
29.24,3.92,212.0,7.0
29.244,3.92,202.64,7.0
29.248,3.92,206.08,7.0
29.252,3.92,205.78,7.0
29.256,3.92,202.84,7.0
29.26,3.92,209.0,7.0
29.264,3.92,202.48,7.0
29.268,3.92,203.28,7.0
29.272,3.92,205.36,7.0
29.276,3.92,205.0,7.0
29.28,3.92,201.4,7.0
29.284,3.92,202.48,7.0
29.288,3.92,205.0,7.0
29.292,3.92,204.46,7.0
29.296,3.92,202.44,7.0
